ID_HDC_G0,UC_NM_MN,UC_NM_LST,EL_AV_ALS,E_WR_P_14,E_WR_T_14,P15,BUCAP15,NTL_AV,TT2CC,E_GR_AV14,SDG_LUE9015,SDG_A2G14,SDG_OS15MX,State,GDP15_SM_AV,E_GR_AH14_AV,E_GR_AM14_AV,E_GR_AL14_AV,E_GR_AT14_AV,E_EC2E_E15_AV,E_EC2E_R15_AV,E_EC2E_I15_AV,E_EC2E_T15_AV,E_EC2E_A15_AV,E_EC2O_E15_AV,E_EC2O_R15_AV,E_EC2O_I15_AV,E_EC2O_T15_AV,E_EC2O_A15_AV,E_EPM2_E15_AV,E_EPM2_R15_AV,E_EPM2_I15_AV,E_EPM2_T15_AV,E_EPM2_A15_AV,E_CPM2_T14_AV,EX_FD_AREA_AV,EX_FD_B15_AV,EX_FD_P15_AV,EX_SS_AREA_AV,EX_SS_B15_AV,EX_SS_P15_AV,AVG_NGMH_ADJPREV
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,13.1
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,13.2
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,13.4
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,13.8
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,14.2
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,14.4
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,14.6
14,Los Angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,172.5908688,236.1500053,17.60802174,14281719.8,324.3846039,37.90369685,2485.718617,0.293597406,0.669759289,0.019451497,17.76,CA,39524.86170468069,1.2565769144973702e-05,0.0003261799971737297,5.4688658889666774e-05,0.00039343442524338,0.6081724272450717,1.8757230736315103,2.3921835716171937,1.0348808782819,3.491604418677924e-06,0.033873892596604505,0.00688334408227222,0.2474380653372012,0.046114936584878245,1.61363579405892e-05,1.4437958648369506e-05,7.496906766088493e-05,0.0008926234192047375,7.861475954737607e-05,8.060203015606006e-08,1.1495184214438937e-06,1.6454600936786337e-05,1.5461627667558638e-05,0.0465616704789293,4.838352871199727e-05,3.733732907993335e-05,0.09829763135389337,16.0
17,Santa Rosa,Santa Rosa,58.84013425,668.4000206,15.28851104,165225.2385,376.0264898,17.92204125,2709.986662,0.432148958,1.139085413,0.21543074,33.06,CA,33959.903093134286,0.00016005873249200968,0.0003266924248985121,0.0,0.0004867511574510452,0.00028783066577325596,1.2096795587315796,1.1883585787651927,0.6761461639530331,2.232557696686272e-05,0.00010484703661057204,0.05296315097768795,0.15459812006868429,0.0395613226789199,1.308695095634557e-05,2.2699316605919138e-08,0.00022275312509232662,0.00048621506610807525,4.505656066582104e-05,6.491468432651104e-06,5.1908504280960677e-05,0.0,0.0,0.0,0.0,0.0,0.0,12.2
18,Concord,Concord; Vallejo,76.91126156,354.3750038,15.53486609,661553.5774,421.8401877,17.36457904,2667.688227,0.394053769,0.758894747,0.147159756,32.26,CA,34864.03102624958,0.00012930214232411165,0.00047272782308742454,1.9099534688722857e-05,0.0006211295000700272,0.26823567366593765,2.399851505965116,6.4707676811665,1.7610265574840802,0.00020684890366371708,0.05198807915931617,0.0601955932224092,0.30900843103807546,0.0902009714988203,0.00024045922058980315,2.637363151835932e-05,0.0002804134368512902,0.0018277833743296148,0.00014470377033743784,1.1925741103248095e-06,1.6198279876462202e-05,0.0,0.0,0.0,0.0,0.0,0.0,11.8
18,Concord,Concord; Vallejo,76.91126156,354.3750038,15.53486609,661553.5774,421.8401877,17.36457904,2667.688227,0.394053769,0.758894747,0.147159756,32.26,CA,34864.03102624958,0.00012930214232411165,0.00047272782308742454,1.9099534688722857e-05,0.0006211295000700272,0.26823567366593765,2.399851505965116,6.4707676811665,1.7610265574840802,0.00020684890366371708,0.05198807915931617,0.0601955932224092,0.30900843103807546,0.0902009714988203,0.00024045922058980315,2.637363151835932e-05,0.0002804134368512902,0.0018277833743296148,0.00014470377033743784,1.1925741103248095e-06,1.6198279876462202e-05,0.0,0.0,0.0,0.0,0.0,0.0,12.0
21,Tijuana,Tijuana; San Diego; Chula Vista; Oceanside; Escondido; El Cajon; Vista; Poway,113.920086,179.8000031,18.3498106,4437234.748,261.4936788,21.39731278,2504.058279,0.272433307,0.715380929,0.00713453,34.67,CA,30226.482847330306,3.58692251005513e-06,0.0003175975583971967,7.786530326251741e-05,0.0003990497840570864,0.4959345486492166,1.2105419638708736,1.5016626147632433,1.2646209451797072,4.437466383511698e-05,0.01784242235227353,0.022079906014474404,0.16071390927005336,0.03352994212601889,7.340753502996773e-05,1.4708328586720967e-05,0.00011525428322910088,0.0006217195148945949,7.951997945545703e-05,4.300454270218836e-06,3.248858989598808e-06,0.0,0.0,0.0,8.563892189190078e-06,5.030886211296748e-06,0.01462022546795399,10.7
21,Tijuana,Tijuana; San Diego; Chula Vista; Oceanside; Escondido; El Cajon; Vista; Poway,113.920086,179.8000031,18.3498106,4437234.748,261.4936788,21.39731278,2504.058279,0.272433307,0.715380929,0.00713453,34.67,CA,30226.482847330306,3.58692251005513e-06,0.0003175975583971967,7.786530326251741e-05,0.0003990497840570864,0.4959345486492166,1.2105419638708736,1.5016626147632433,1.2646209451797072,4.437466383511698e-05,0.01784242235227353,0.022079906014474404,0.16071390927005336,0.03352994212601889,7.340753502996773e-05,1.4708328586720967e-05,0.00011525428322910088,0.0006217195148945949,7.951997945545703e-05,4.300454270218836e-06,3.248858989598808e-06,0.0,0.0,0.0,8.563892189190078e-06,5.030886211296748e-06,0.01462022546795399,11.3
21,Tijuana,Tijuana; San Diego; Chula Vista; Oceanside; Escondido; El Cajon; Vista; Poway,113.920086,179.8000031,18.3498106,4437234.748,261.4936788,21.39731278,2504.058279,0.272433307,0.715380929,0.00713453,34.67,CA,30226.482847330306,3.58692251005513e-06,0.0003175975583971967,7.786530326251741e-05,0.0003990497840570864,0.4959345486492166,1.2105419638708736,1.5016626147632433,1.2646209451797072,4.437466383511698e-05,0.01784242235227353,0.022079906014474404,0.16071390927005336,0.03352994212601889,7.340753502996773e-05,1.4708328586720967e-05,0.00011525428322910088,0.0006217195148945949,7.951997945545703e-05,4.300454270218836e-06,3.248858989598808e-06,0.0,0.0,0.0,8.563892189190078e-06,5.030886211296748e-06,0.01462022546795399,12.0
21,Tijuana,Tijuana; San Diego; Chula Vista; Oceanside; Escondido; El Cajon; Vista; Poway,113.920086,179.8000031,18.3498106,4437234.748,261.4936788,21.39731278,2504.058279,0.272433307,0.715380929,0.00713453,34.67,CA,30226.482847330306,3.58692251005513e-06,0.0003175975583971967,7.786530326251741e-05,0.0003990497840570864,0.4959345486492166,1.2105419638708736,1.5016626147632433,1.2646209451797072,4.437466383511698e-05,0.01784242235227353,0.022079906014474404,0.16071390927005336,0.03352994212601889,7.340753502996773e-05,1.4708328586720967e-05,0.00011525428322910088,0.0006217195148945949,7.951997945545703e-05,4.300454270218836e-06,3.248858989598808e-06,0.0,0.0,0.0,8.563892189190078e-06,5.030886211296748e-06,0.01462022546795399,13.2
21,Tijuana,Tijuana; San Diego; Chula Vista; Oceanside; Escondido; El Cajon; Vista; Poway,113.920086,179.8000031,18.3498106,4437234.748,261.4936788,21.39731278,2504.058279,0.272433307,0.715380929,0.00713453,34.67,CA,30226.482847330306,3.58692251005513e-06,0.0003175975583971967,7.786530326251741e-05,0.0003990497840570864,0.4959345486492166,1.2105419638708736,1.5016626147632433,1.2646209451797072,4.437466383511698e-05,0.01784242235227353,0.022079906014474404,0.16071390927005336,0.03352994212601889,7.340753502996773e-05,1.4708328586720967e-05,0.00011525428322910088,0.0006217195148945949,7.951997945545703e-05,4.300454270218836e-06,3.248858989598808e-06,0.0,0.0,0.0,8.563892189190078e-06,5.030886211296748e-06,0.01462022546795399,13.5
21,Tijuana,Tijuana; San Diego; Chula Vista; Oceanside; Escondido; El Cajon; Vista; Poway,113.920086,179.8000031,18.3498106,4437234.748,261.4936788,21.39731278,2504.058279,0.272433307,0.715380929,0.00713453,34.67,CA,30226.482847330306,3.58692251005513e-06,0.0003175975583971967,7.786530326251741e-05,0.0003990497840570864,0.4959345486492166,1.2105419638708736,1.5016626147632433,1.2646209451797072,4.437466383511698e-05,0.01784242235227353,0.022079906014474404,0.16071390927005336,0.03352994212601889,7.340753502996773e-05,1.4708328586720967e-05,0.00011525428322910088,0.0006217195148945949,7.951997945545703e-05,4.300454270218836e-06,3.248858989598808e-06,0.0,0.0,0.0,8.563892189190078e-06,5.030886211296748e-06,0.01462022546795399,14.4
22,Livermore,Livermore,158.2858012,400.6999969,15.12280512,73006.67113,509.7619425,21.65080537,2660.002999,0.325405154,1.95461279,0.02822396,24.04,CA,26007.661637098943,1.8921304363271545e-05,0.0006431907580936706,1.0818266505996764e-05,0.000672930328962939,0.0005604148583510412,1.8378644036663119,1.8406304002098388,1.5455974646354211,0.0006210277199088614,0.00020414020019433255,0.05828574457836672,0.23579322921527102,0.07604559154757341,0.0005798621106092883,4.419620768976705e-08,0.0002586561656314215,0.0007465691050746035,0.00010095780162165572,2.987816176573561e-06,0.00014764342536322954,0.0,0.0,0.0,0.0,0.0,0.0,10.4
24,Santa Clarita,Santa Clarita,412.5148947,262.8000031,16.24344993,199622.2104,359.5990179,32.70537222,2526.157805,0.316168443,2.316642246,0.01629567,37.04,CA,33943.980173460695,0.0,0.0005451784863113609,2.473347086532411e-05,0.0005699119570514484,0.35539254879425985,2.584880520890174,2.5533377722782693,1.481304686525002,1.1780217518320796e-06,0.005095998085391404,0.07919377707682171,0.33257566784261994,0.07222794067408042,6.88375846177886e-07,3.626348553848094e-06,0.00035368700050222466,0.0010454803229651042,0.00012823270806743857,1.013803572230157e-07,6.728584947078613e-05,0.0,0.0,0.0,0.0,0.0,0.0,11.1
26,Antioch,Antioch,31.70000336,400.6999969,15.12280512,268055.6356,388.7408583,18.36607679,2660.618831,0.335976406,1.894736355,0.050245352,37.23,CA,36834.83396981787,6.756466857882396e-05,0.0005451690592995688,4.5676130302555746e-06,0.0006173013409310318,6.229903319368973,1.7355291193885274,1.7402947076856758,0.8363863695615584,0.00010039322616651602,0.23991321024104598,0.02668281891179161,0.22422557319291073,0.04889992956372674,0.0007293327702750974,0.00016568391117981781,0.00014231639485814265,0.0007081570640180937,7.48727489167551e-05,4.45578380520346e-06,4.5706742828129525e-05,0.00010818649619168836,5.928016672520949e-05,0.11270434528405789,0.0,0.0,0.0,12.8
27,Fairfield,Fairfield,19.37077525,553.2250061,15.37228203,93335.49432,339.3715892,18.08434176,2670.50948,0.386309122,1.08858586,0.098732052,20.8,CA,33833.39629801834,7.987008994072043e-05,0.0003511788234347672,0.0,0.0004310489134183438,0.022314864727230602,1.6206278779796148,1.6027739252884046,0.9970819902762155,0.00029844836011149763,0.0003442644793826812,0.059073339699648786,0.2086464527978299,0.05838040022928761,0.0011944505379462161,3.113332522820671e-07,0.00025551181138266883,0.0006560601229588045,6.446262293712144e-05,5.117900606625298e-06,0.00012093202143765108,2.142807529516066e-05,1.158194973815402e-05,0.032709381476386655,0.0,0.0,0.0,12.1
28,Tracy,Tracy,20.73777047,277.8250027,17.04826498,91449.60626,393.1690874,24.30054599,2642.531213,0.335667005,1.343437154,0.048423118,26.61,CA,35221.96413664472,7.296562812997725e-05,0.0004630039096026175,0.0,0.0005359695378091395,0.012807650255704883,0.8199535636797831,2.980183189910653,0.5175132042170478,0.00010153454759117297,0.0046653916823545215,0.01298860818080465,0.16219369395456598,0.028708526163970384,0.004937193878301997,1.010054791678225e-06,6.872194710311046e-05,0.0017609041644440209,4.908049512251667e-05,3.185994535303317e-05,0.00014787925889534606,2.1869968409856334e-05,1.3586773358733105e-05,0.005298762497919583,0.0,0.0,0.0,11.7
29,Bakersfield,Bakersfield,128.5494254,83.35000134,19.10495472,533318.4537,440.3773051,22.72763555,2546.003492,0.289594951,0.715840062,0.015539128,23.25,CA,35936.8285328095,1.1801394094531781e-05,0.0005379085522162947,2.3281182478985352e-05,0.0005729911288085625,0.43902355520536157,1.3381403584460294,2.0327056554653025,0.7254249297318099,0.00010212415546872723,0.01345188567773724,0.013397194260634302,0.1724238498631198,0.042372093958540635,0.0001734168330729187,5.88394252295118e-06,8.400846064704625e-05,0.0006902650852338209,4.958784146043511e-05,8.881093176393871e-07,2.83356030438442e-05,0.00012562850494891848,8.26152867097012e-05,0.12295093214022797,0.0,0.0,0.0,13.4
32,Palmdale,Palmdale; Lancaster,777.7760568,255.7500076,15.09001136,277181.2072,357.2800887,34.27562492,2498.75426,0.247125702,2.30138449,0.002526011,32.63,CA,33959.94503050133,0.0,0.0004658881044082559,6.266287467846775e-05,0.000528550979267111,0.1425762473192663,0.7176376497865256,0.6988281758230253,0.42631233803212903,2.900895941404212e-06,0.05193582128247546,0.030232858939651806,0.09075661057298404,0.025325701175458334,4.3871167576039044e-06,1.1244051191216545e-05,0.0001279391955473091,0.0002856242520181938,2.864961111259638e-05,4.0940885259265875e-08,3.964662724075184e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.3
32,Palmdale,Palmdale; Lancaster,777.7760568,255.7500076,15.09001136,277181.2072,357.2800887,34.27562492,2498.75426,0.247125702,2.30138449,0.002526011,32.63,CA,33959.94503050133,0.0,0.0004658881044082559,6.266287467846775e-05,0.000528550979267111,0.1425762473192663,0.7176376497865256,0.6988281758230253,0.42631233803212903,2.900895941404212e-06,0.05193582128247546,0.030232858939651806,0.09075661057298404,0.025325701175458334,4.3871167576039044e-06,1.1244051191216545e-05,0.0001279391955473091,0.0002856242520181938,2.864961111259638e-05,4.0940885259265875e-08,3.964662724075184e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.5
34,Stockton,Stockton,5.670989942,277.8250027,17.04826498,365617.9699,388.6313957,25.71500152,2632.948766,0.371861084,0.5408668,0.106627354,23.19,CA,37016.78887310073,8.207933663164294e-05,0.0004226682084096326,0.0,0.0005047475449592228,0.2532467340303997,1.851565160446453,1.8205184900568532,1.272656879877282,0.0006214628090138629,0.006589765931524035,0.026173855477118327,0.23729414840777494,0.06809845133380574,0.0031810502074558996,2.829926713621304e-05,0.0001438542072874192,0.0007457091216675452,0.00013127122466963841,2.766496497085878e-05,3.6126643347460916e-05,0.00014222495687020662,0.00010384214085643604,0.28170198234011906,0.0,0.0,0.0,13.8
35,Modesto,Modesto,27.84016726,300.4500103,17.77433062,297123.3391,375.3644833,25.98969447,2618.33069,0.349890269,0.678714866,0.060616827,23.61,CA,35249.37704228971,3.962764421558023e-05,0.00044372353884871915,7.940061185183417e-06,0.0004912912443773759,0.15818716201281408,2.099861838150701,2.0686823430357713,0.9674993834908745,0.00011158501156599313,0.002749661857512425,0.03638219842555613,0.26967662521129765,0.05795305946735034,0.003929846983871621,5.622946999251733e-06,0.00018715590131169202,0.0008474342172603836,7.919663023200052e-05,6.66042286679458e-05,5.1288969914514536e-05,8.750574787815449e-05,5.763694747734478e-05,0.1520932274014014,0.0,0.0,0.0,14.0
36,Turlock,Turlock,35.16984442,300.4500103,17.77433062,67104.15872,356.3421577,28.20335499,2621.598927,0.348239262,1.118320502,0.042447332,25.28,CA,26807.24799048639,4.4470076250439576e-05,0.00043006949853017986,0.0,0.0004745395748551305,6.152803734903898e-05,0.8153979379774571,0.7753234488355716,0.556827813249426,0.00016268339247871877,2.2412625650751918e-05,0.06600153454691876,0.1010102339153504,0.033550810649370134,0.003826250666092845,4.852322213868297e-09,0.00025920351244662767,0.00031742189822955873,4.518383044859369e-05,7.710540566627939e-05,0.0002229787286721534,0.0,0.0,0.0,0.0,0.0,0.0,13.3
37,Temecula,Temecula; Murrieta,364.0469077,227.125,18.12471008,231017.5027,363.6756892,19.86187118,2495.36446,0.312512539,2.369450624,0.016228866,34.36,CA,35546.61034780548,3.4873847980523593e-06,0.0005346845994626016,1.4226988490426616e-05,0.0005523989728419828,0.0008167178378038972,1.0362332213021537,1.02190195262638,0.5853224890738982,2.0587057164132353e-05,0.0002975027773512504,0.04051191161543103,0.1330370831681577,0.03278516368881171,6.592198977138368e-05,6.440910678236675e-08,0.0001732656761595233,0.0004182942438586061,3.460087706592631e-05,5.889041886868254e-07,5.010226439435924e-05,0.0,0.0,0.0,0.0,0.0,0.0,11.0
37,Temecula,Temecula; Murrieta,364.0469077,227.125,18.12471008,231017.5027,363.6756892,19.86187118,2495.36446,0.312512539,2.369450624,0.016228866,34.36,CA,35546.61034780548,3.4873847980523593e-06,0.0005346845994626016,1.4226988490426616e-05,0.0005523989728419828,0.0008167178378038972,1.0362332213021537,1.02190195262638,0.5853224890738982,2.0587057164132353e-05,0.0002975027773512504,0.04051191161543103,0.1330370831681577,0.03278516368881171,6.592198977138368e-05,6.440910678236675e-08,0.0001732656761595233,0.0004182942438586061,3.460087706592631e-05,5.889041886868254e-07,5.010226439435924e-05,0.0,0.0,0.0,0.0,0.0,0.0,11.4
45,Moreno Valley,Moreno Valley,497.1472487,227.125,18.12471008,199002.5924,273.0693995,33.53171827,2494.450878,0.27929213,0.829255191,0.005846009,28.5,CA,36297.14966466939,0.0,0.00037131800716180016,9.034896085102459e-06,0.0003803529032318275,0.033130791119281924,3.1265061474646396,3.1018464496143925,1.438209329076057,6.300142449802579e-05,0.012026003003968907,0.06356015566157017,0.4028778155756327,0.07671679708228767,6.561935933855703e-05,2.6126350703760984e-06,0.0003120473535600032,0.001268004744846731,0.00011065314297885498,3.7646272893478145e-07,6.502930360820767e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.0
46,Fresno,Fresno,101.409883,169.925005,18.90532923,652855.9733,430.1376936,24.39377824,2608.988008,0.332995169,0.690665609,0.021588879,18.84,CA,37581.310983464966,1.1125259247130181e-05,0.0005081382541744143,1.103027885553391e-05,0.0005302937922893323,0.0015743682742222374,1.4569964764079768,1.439948492235079,0.9497697868425096,5.00559693354957e-05,0.0005734871362323492,0.016414562565510344,0.18748982196070535,0.051230832753108246,0.00015118216691975545,1.241597631255065e-07,9.807162024782228e-05,0.0005894773446809789,7.505747241969825e-05,1.017026582974821e-05,2.978061133717439e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.5
49,Sacramento,Sacramento,25.35918009,429.2500191,17.10165453,1528104.298,368.3299756,26.78604315,2610.302121,0.376331851,1.074371331,0.126231255,30.6,CA,36763.90766358541,6.936038556970278e-05,0.0004562725430538642,3.5249353804251914e-06,0.0005291578639352797,0.7651403163581705,1.6844983973731353,1.6700968699192809,1.089368842937447,5.7791304373387744e-05,0.0109701705976093,0.028688738240823925,0.2174879414546349,0.05680647109861084,0.0019151578749109705,7.836186754838903e-06,0.00014810992685264997,0.0006837687796360088,9.361472282175337e-05,9.106098064256606e-06,8.49451180589507e-06,0.000227733146523746,0.0001528613320476375,0.4176728617512206,0.0,0.0,0.0,13.0
50,Hemet,Hemet; San Jacinto,491.324152,359.4000092,14.57306814,155147.2377,321.6302412,17.96701826,2484.392558,0.270224348,0.650504569,0.010360665,35.19,CA,35564.489795618196,2.514335709632812e-07,0.00046011323313428223,3.532374964739704e-05,0.000495688416371979,0.3894065741397341,1.1479158510341947,1.1168533875869322,0.4341453860766997,2.5462564107256422e-05,0.14184778237917672,0.043277697093024044,0.14497532739508132,0.02809014027969381,8.114930994997663e-05,3.070999117118023e-05,0.00018626398915254423,0.0004563629269823603,1.704607604496203e-05,3.8156453107124834e-07,7.466133572032008e-05,0.0,0.0,0.0,0.0,0.0,0.0,15.5
56,Indio,Indio; Palm Springs,72.76424412,136.7500019,20.42760038,350694.5893,591.2210197,25.43000116,2431.56696,0.352889221,0.49065119,0.095597154,28.99,CA,36719.00784583904,0.00013497948866130396,0.0006014894601625951,9.303409024679812e-05,0.0008295030390421823,0.0543092144877868,0.904907569670337,0.8877527840433095,0.6386813345112536,2.7729832582849033e-05,0.018093191316881262,0.025994286812910345,0.11532776094643898,0.035998304094736144,5.6568559382675364e-05,3.951449136315489e-06,0.0001177075059880315,0.0003629229725330125,3.073262884241482e-05,2.859925503846375e-07,3.712817476308865e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.0
60,Yuma,Yuma,47.65835083,60.49999905,24.4643693,78222.81824,356.2950789,37.62751144,2352.551198,0.234351156,1.145646206,0.026496947,28.54,AZ,30393.403325172756,1.3589476433059798e-05,0.0003654006120350184,0.00011792593553325803,0.0004969160239246324,0.08139930038654665,0.7909300594383699,0.7656689400558219,0.4401177526533465,8.657282737145218e-05,0.00038883726263453023,0.047120644997614966,0.0996313282537134,0.026748375935272364,0.0009283502667622629,6.302327237653871e-06,0.00019052904338313445,0.000313287509084766,1.9037749540433844e-05,3.6003377574037155e-06,0.00019811802168072848,0.0002812478570191695,0.00019842873766548661,0.6410745338545859,0.0,0.0,0.0,13.5
